Site,Date,Block,Treatment,Time,Weather,Video,Frames,nspectra,nchannels,scene_height,scene_width,scene_channels,timestamp_s,timestamp_us,frame_rate,exposure,gain,scene_exposure,scene_gain,camera_serial_id,edge_compute_serial_id,sdk_version,calibration,scene_dtype,spectra_dtype,description
Wytham,2024/06/26,D,DIST,11:27:29,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,8269,536529,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:27:30,Sunny / warm - some cloud later in session,Video,20,4384,96,2048,2432,3,8271,36675,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:27:47,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,8287,38234,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:27:48,Sunny / warm - some cloud later in session,Video,16,4384,96,2048,2432,3,8289,38429,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:28:03,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,8303,39792,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:28:05,Sunny / warm - some cloud later in session,Video,16,4384,96,2048,2432,3,8306,40084,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,C,NPK_DIST,13:05:41,V windy -- abandoned data collection,Single,1,4384,96,2048,2432,3,463,708958,2000000,57000,0,57000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,C,NPK_DIST,13:05:52,V windy -- abandoned data collection,Single,1,4384,96,2048,2432,3,474,710037,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,C,NPK_DIST,13:05:53,V windy -- abandoned data collection,Video,13,4384,96,2048,2432,3,476,710234,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,C,NPK_DIST,13:06:09,V windy -- abandoned data collection,Single,1,4384,96,2048,2432,3,492,211755,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,C,NPK_DIST,13:06:15,V windy -- abandoned data collection,Single,1,4384,96,2048,2432,3,498,212344,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,C,NPK_DIST,13:06:23,V windy -- abandoned data collection,Single,1,4384,96,2048,2432,3,505,713080,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,C,NPK_DIST,13:06:30,V windy -- abandoned data collection,Single,1,4384,96,2048,2432,3,513,213817,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,C,NPK_DIST,13:06:38,V windy -- abandoned data collection,Single,1,4384,96,2048,2432,3,520,714553,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,C,NPK_DIST,13:07:13,V windy -- abandoned data collection,Single,1,4384,96,2048,2432,3,555,717991,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,C,NPK_DIST,13:07:24,V windy -- abandoned data collection,Single,1,4384,96,2048,2432,3,566,719071,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,C,NPK_DIST,13:07:32,V windy -- abandoned data collection,Single,1,4384,96,2048,2432,3,574,719856,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,C,NPK_DIST,13:07:38,V windy -- abandoned data collection,Single,1,4384,96,2048,2432,3,581,220494,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,C,NPK_DIST,13:07:45,V windy -- abandoned data collection,Single,1,4384,96,2048,2432,3,587,721132,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,C,NPK_DIST,13:08:10,V windy -- abandoned data collection,Single,1,4384,96,2048,2432,3,612,223537,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,C,NPK_DIST,13:08:11,V windy -- abandoned data collection,Video,57,4384,96,2048,2432,3,614,723783,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,C,NPK_DIST,13:08:41,V windy -- abandoned data collection,Single,1,4384,96,2048,2432,3,643,226583,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,C,NPK_DIST,13:08:43,V windy -- abandoned data collection,Video,37,4384,96,2048,2432,3,645,726828,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,C,NPK_DIST,13:08:59,V windy -- abandoned data collection,Single,1,4384,96,2048,2432,3,661,728402,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,C,NPK_DIST,13:09:03,V windy -- abandoned data collection,Video,25,4384,96,2048,2432,3,666,228844,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,C,NPK_DIST,13:09:20,V windy -- abandoned data collection,Single,1,4384,96,2048,2432,3,683,230517,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,C,NPK_DIST,13:09:22,V windy -- abandoned data collection,Video,19,4384,96,2048,2432,3,685,230714,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,C,NPK_DIST,13:09:38,V windy -- abandoned data collection,Single,1,4384,96,2048,2432,3,700,732240,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,C,NPK_DIST,13:09:40,V windy -- abandoned data collection,Video,51,4384,96,2048,2432,3,703,232486,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,C,NPK_DIST,13:10:04,V windy -- abandoned data collection,Single,1,4384,96,2048,2432,3,726,734802,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,C,NPK_DIST,13:10:07,V windy -- abandoned data collection,Video,30,4384,96,2048,2432,3,730,235147,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,10:52:09,Changeable weather / windy,Single,1,4384,96,2048,2432,3,1086,264403,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,10:52:12,Changeable weather / windy,Video,63,4384,96,2048,2432,3,1089,764739,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,10:52:43,Changeable weather / windy,Single,1,4384,96,2048,2432,3,1119,767620,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,10:52:45,Changeable weather / windy,Video,43,4384,96,2048,2432,3,1122,767908,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,10:53:13,Changeable weather / windy,Single,1,4384,96,2048,2432,3,1149,770503,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,10:53:15,Changeable weather / windy,Video,32,4384,96,2048,2432,3,1152,770791,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,10:53:37,Changeable weather / windy,Single,1,4384,96,2048,2432,3,1173,772811,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,10:53:38,Changeable weather / windy,Video,39,4384,96,2048,2432,3,1175,773004,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,10:54:04,Changeable weather / windy,Single,1,4384,96,2048,2432,3,1200,775409,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,10:54:06,Changeable weather / windy,Video,52,4384,96,2048,2432,3,1203,275650,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,11:05:47,Changeable weather / windy,Single,1,4384,96,2048,2432,3,499,256993,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,11:05:49,Changeable weather / windy,Video,23,4384,96,2048,2432,3,501,757226,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,11:06:08,Changeable weather / windy,Single,1,4384,96,2048,2432,3,520,758998,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,11:06:12,Changeable weather / windy,Video,21,4384,96,2048,2432,3,524,759370,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,11:06:29,Changeable weather / windy,Single,1,4384,96,2048,2432,3,541,260907,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,11:06:31,Changeable weather / windy,Video,28,4384,96,2048,2432,3,543,761139,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,11:06:50,Changeable weather / windy,Single,1,4384,96,2048,2432,3,562,762907,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,11:06:52,Changeable weather / windy,Video,81,4384,96,2048,2432,3,564,763093,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,11:07:39,Changeable weather / windy,Single,1,4384,96,2048,2432,3,610,767364,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,11:07:40,Changeable weather / windy,Video,23,4384,96,2048,2432,3,613,267596,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,11:08:28,Changeable weather / windy,Single,1,4384,96,2048,2432,3,660,271950,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,11:08:33,Changeable weather / windy,Single,1,4384,96,2048,2432,3,665,772459,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,11:08:42,Changeable weather / windy,Single,1,4384,96,2048,2432,3,674,273245,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,11:08:47,Changeable weather / windy,Single,1,4384,96,2048,2432,3,679,773753,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,11:08:54,Changeable weather / windy,Single,1,4384,96,2048,2432,3,686,274354,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,11:14:11,Changeable weather / windy,Single,1,4384,96,2048,2432,3,1002,803577,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,11:14:18,Changeable weather / windy,Single,1,4384,96,2048,2432,3,1010,304268,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,11:14:26,Changeable weather / windy,Single,1,4384,96,2048,2432,3,1018,305005,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,11:14:43,Changeable weather / windy,Single,1,4384,96,2048,2432,3,1035,306570,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,11:14:50,Changeable weather / windy,Single,1,4384,96,2048,2432,3,1042,307215,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,11:17:42,Changeable weather / windy,Single,1,4384,96,2048,2432,3,1214,823073,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,11:17:45,Changeable weather / windy,Video,20,4384,96,2048,2432,3,1218,323393,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,11:18:01,Changeable weather / windy,Single,1,4384,96,2048,2432,3,1233,324768,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,11:18:03,Changeable weather / windy,Video,34,4384,96,2048,2432,3,1235,824997,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,11:18:29,Changeable weather / windy,Single,1,4384,96,2048,2432,3,1261,327332,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,11:18:31,Changeable weather / windy,Video,32,4384,96,2048,2432,3,1263,827561,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,11:18:54,Changeable weather / windy,Single,1,4384,96,2048,2432,3,1286,329619,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,11:18:55,Changeable weather / windy,Video,33,4384,96,2048,2432,3,1288,329802,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,11:19:19,Changeable weather / windy,Single,1,4384,96,2048,2432,3,1311,331906,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,11:19:21,Changeable weather / windy,Video,31,4384,96,2048,2432,3,1313,832134,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,10:42:46,Changeable weather / windy,Single,1,4384,96,2048,2432,3,522,709702,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,10:42:54,Changeable weather / windy,Single,1,4384,96,2048,2432,3,531,210534,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,10:43:02,Changeable weather / windy,Single,1,4384,96,2048,2432,3,539,711365,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,10:43:09,Changeable weather / windy,Single,1,4384,96,2048,2432,3,545,711952,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,10:43:20,Changeable weather / windy,Single,1,4384,96,2048,2432,3,557,713125,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,10:43:35,Changeable weather / windy,Single,1,4384,96,2048,2432,3,572,714592,2000000,25000,0,25000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,10:43:46,Changeable weather / windy,Single,1,4384,96,2048,2432,3,583,215619,2000000,30000,0,30000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,10:44:55,Changeable weather / windy,Single,1,4384,96,2048,2432,3,652,222351,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,10:45:00,Changeable weather / windy,Video,31,4384,96,2048,2432,3,658,222935,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,10:45:24,Changeable weather / windy,Single,1,4384,96,2048,2432,3,680,725123,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,10:45:25,Changeable weather / windy,Video,35,4384,96,2048,2432,3,682,725317,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,10:45:50,Changeable weather / windy,Single,1,4384,96,2048,2432,3,707,227699,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,10:45:52,Changeable weather / windy,Video,50,4384,96,2048,2432,3,709,227893,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,10:46:23,Changeable weather / windy,Single,1,4384,96,2048,2432,3,740,730954,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,10:46:25,Changeable weather / windy,Video,32,4384,96,2048,2432,3,742,231100,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,10:46:50,Changeable weather / windy,Single,1,4384,96,2048,2432,3,767,233531,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK_CESS,10:46:53,Changeable weather / windy,Video,29,4384,96,2048,2432,3,770,233822,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK,11:38:18,Changeable weather / windy,Single,1,4384,96,2048,2432,3,2449,912042,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK,11:38:25,Changeable weather / windy,Single,1,4384,96,2048,2432,3,2457,912816,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK,11:38:34,Changeable weather / windy,Single,1,4384,96,2048,2432,3,2465,913590,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK,11:38:45,Changeable weather / windy,Single,1,4384,96,2048,2432,3,2476,914654,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK,11:38:53,Changeable weather / windy,Single,1,4384,96,2048,2432,3,2485,915525,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK,11:39:56,Changeable weather / windy,Single,1,4384,96,2048,2432,3,2548,421577,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK,11:40:01,Changeable weather / windy,Video,39,4384,96,2048,2432,3,2553,422062,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK,11:40:25,Changeable weather / windy,Single,1,4384,96,2048,2432,3,2577,424387,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK,11:40:27,Changeable weather / windy,Video,28,4384,96,2048,2432,3,2579,924629,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK,11:40:47,Changeable weather / windy,Single,1,4384,96,2048,2432,3,2599,426520,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK,11:40:49,Changeable weather / windy,Video,27,4384,96,2048,2432,3,2601,426714,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK,11:41:07,Changeable weather / windy,Single,1,4384,96,2048,2432,3,2619,928508,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK,11:41:09,Changeable weather / windy,Video,23,4384,96,2048,2432,3,2621,928703,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK,11:41:30,Changeable weather / windy,Single,1,4384,96,2048,2432,3,2642,930740,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK,11:41:32,Changeable weather / windy,Video,27,4384,96,2048,2432,3,2644,930934,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK,11:46:31,Changeable weather / windy,Single,1,4384,96,2048,2432,3,2943,615008,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK,11:46:37,Changeable weather / windy,Video,46,4384,96,2048,2432,3,2949,615588,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK,11:47:06,Changeable weather / windy,Single,1,4384,96,2048,2432,3,2979,118441,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK,11:47:08,Changeable weather / windy,Video,92,4384,96,2048,2432,3,2981,118635,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK,11:48:04,Changeable weather / windy,Single,1,4384,96,2048,2432,3,3036,123960,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK,11:48:07,Changeable weather / windy,Video,75,4384,96,2048,2432,3,3039,624299,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK,11:48:52,Changeable weather / windy,Single,1,4384,96,2048,2432,3,3084,128612,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK,11:48:54,Changeable weather / windy,Video,56,4384,96,2048,2432,3,3086,628855,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
